algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
GTB,10,20000,56.457966383298235,0.8551722764968872,0.12873722735759327,0.0040218114852905275,0.0006705145193714911,0.1,squared_error,2,5,300,1.0,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.08695428683850825,0.12871183508519612,-0.05008770241891858,0.601193562627081,0.03438651922004077,0.32710495112608573,0.06500107329385174,0.2894304163307869,0.4840782733549759,0.19668992791116102,0.19895545696917522,0.214809546633378,148,-28.96369445861854,-20.259640650576067,-21.52112402428336,-14.21751030363564,-18.707425869876843,-16.656192756113875,-25.243542846763926,-17.11961220502142,-14.841792273711214,-28.547588232789472,-20.607812362139036,5.106695801311529,160,-17.174905003493215,-13.977456389161363,-14.592003360360437,-9.996766613444771,-14.501305116570453,-10.65035852778731,-17.206713148839412,-11.455806657794069,-10.687277720012238,-19.712874948897568,-13.995546748636084,3.13520461990645,174,20.607812362139036,5.106695801311529,13.995546748636084,3.13520461990645,0.19895545696917522,0.214809546633378
GTB,10,20000,56.457966383298235,1.2808719158172608,0.15066437772482472,0.004547929763793946,0.0012193996634022892,0.05,squared_error,5,1,300,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.08310568432922927,-0.027065671079376408,-0.23578945875698842,0.5207019480875694,-0.25048027732431244,0.18172298204732995,0.3030918434807741,0.46687738791006483,0.5945107650112885,0.28956286141449106,0.17600266964616113,0.2945317247054968,172,-28.912372800280217,-21.99631534589688,-23.34664110795444,-15.586381556834322,-21.288781082089987,-18.36759304894256,-21.793778075454547,-14.828737173066097,-13.157824961372116,-26.846683692479804,-20.612510884437096,4.881820843782743,161,-17.86763087132268,-15.914856982994412,-15.349648239913998,-11.242477396967175,-16.23025392168593,-11.774111501844898,-14.316293530734548,-10.337931424003623,-9.790038924138798,-17.88590266154469,-14.070914545515075,2.902823627811037,185,20.612510884437096,4.881820843782743,14.070914545515075,2.902823627811037,0.17600266964616113,0.2945317247054968
GTB,10,20000,56.457966383298235,6.278347778320312,0.6211389211239443,0.005010747909545898,0.0011249768929769977,0.03,huber,5,1,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.12877281346045177,0.02127143599521375,-0.02801641260229748,0.5936845339989311,-0.18003113506031654,0.08198057851631013,0.2702054947103312,0.5575751857111086,0.4014341077985536,0.2504460976865762,0.18397770732939592,0.2605204217535551,167,-29.515598090989428,-21.47246789859776,-21.29375183025739,-14.350735121552564,-20.680408160039388,-19.45485535949704,-22.3020633466525,-13.508600393795222,-15.986390717753892,-27.57587187368905,-20.614074279282423,4.941990293008203,162,-18.237146072285736,-14.94963760301981,-12.956019204556082,-9.871801506294661,-16.00943873916983,-13.124254973901026,-12.90307001572698,-9.835989699281795,-10.965665647267224,-18.49748749684065,-13.735051095834383,2.984405254350807,129,20.614074279282423,4.941990293008203,13.735051095834383,2.984405254350807,0.18397770732939592,0.2605204217535551
GTB,10,20000,56.457966383298235,1.395366644859314,0.18636117487538464,0.004596042633056641,0.0007949651558393575,0.05,squared_error,2,5,500,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.08382360605384243,0.13446983873514473,-0.02995491917059967,0.6207043848300438,0.014658508403791126,0.24173225869499493,0.05301758403521817,0.32716335390580953,0.5261730570698775,0.17011049229302333,0.1974250952743461,0.22266675307349146,151,-28.921953297543702,-20.192585650293225,-21.313818940241834,-13.865367428634585,-18.89756110254165,-17.681266167228607,-25.404795766817323,-16.658865997021657,-14.223429230584657,-29.01602753448256,-20.617567111538982,5.261261252498714,163,-17.382233466954823,-13.844668317847423,-14.24572683626856,-9.861888244718845,-14.810360410032494,-11.139718503805932,-17.271073714027366,-10.951749168594288,-10.13786885752003,-20.08468960645664,-13.97299771262264,3.3077159139277943,166,20.617567111538982,5.261261252498714,13.97299771262264,3.3077159139277943,0.1974250952743461,0.22266675307349146
GTB,10,20000,56.457966383298235,1.89644296169281,0.261399954319949,0.004488825798034668,0.0007337273667986301,0.03,squared_error,3,5,500,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.1179577111986354,0.12552917600944247,-0.1658232698296842,0.5564489675504594,-0.087328216844766,0.30828133051176243,0.16895213616528315,0.4326427472978186,0.5137715891364258,0.19412992233596738,0.19286466711340736,0.24796621697555876,158,-29.373858976556146,-20.29660933444492,-22.676108371016277,-14.99388822396975,-19.85147138341363,-16.887556710716815,-23.798948499836396,-15.297445745515605,-14.408361823544501,-28.593040079690294,-20.617728914870433,5.17422627763601,164,-18.08987042408858,-13.859322639332971,-15.977385363077424,-10.50418172301202,-15.376224448227557,-10.813934942334862,-15.593858243820534,-10.152363874219247,-10.31963805329313,-19.095323362374494,-13.978210307378083,3.190140388223351,169,20.617728914870433,5.17422627763601,13.978210307378083,3.190140388223351,0.19286466711340736,0.24796621697555876
GTB,10,20000,56.457966383298235,1.479427981376648,0.20860089378317542,0.004823207855224609,0.0013016513365736225,0.1,squared_error,3,1,500,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.002836336531719219,0.10725372324984428,-0.13703339111697632,0.4445118948544441,-0.2198897043124013,0.2532464325104141,0.24397986068833144,0.3705487947907835,0.6466516260398324,0.16766200860180336,0.1874094908774356,0.2514446066566517,163,-27.820398619387564,-20.50760077188472,-22.394366085392253,-16.77953238067771,-21.026774433994714,-17.54650905115383,-22.699246067469456,-16.1128235358339,-12.282760643627686,-29.058800062747068,-20.62288116521689,4.947003940962214,165,-16.10017339973307,-14.816723189945163,-14.910183546311046,-11.439886900887696,-15.605348126028288,-11.483420978969688,-15.744319506311477,-10.795615372557004,-9.079893235821595,-19.37821792306154,-13.93537821796266,2.9626397191255656,161,20.62288116521689,4.947003940962214,13.93537821796266,2.9626397191255656,0.1874094908774356,0.2514446066566517
GTB,10,20000,56.457966383298235,1.402821683883667,0.2262170427946998,0.003790283203125,0.0006563664539224836,0.03,huber,5,1,100,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.10295392518213609,0.10057196901648668,0.04134347314547593,0.5751264241482025,-0.2344956383615835,0.1312526908827717,0.2963069924915499,0.534774313271396,0.3572993267141841,0.17721056352126208,0.18764361896476092,0.2462023368508827,162,-29.176084146854944,-20.58420221671188,-20.562867674943302,-14.67480478469975,-21.152278344654338,-18.925563005283966,-21.899609367703675,-13.852318193716302,-16.56528139412902,-28.891638447393646,-20.628464757609084,4.939735325361047,166,-17.87759982201257,-13.997922413380573,-12.374895768828587,-10.420499350848345,-16.2515472073795,-12.676224151527135,-12.620402940466569,-10.346219576650503,-10.823719481131963,-18.789406308302397,-13.617843702052813,2.900544026009787,101,20.628464757609084,4.939735325361047,13.617843702052813,2.900544026009787,0.18764361896476092,0.2462023368508827
GTB,10,20000,56.457966383298235,2.1587301969528196,0.2659992635148221,0.004662203788757324,0.0005697549703569018,0.05,squared_error,5,1,500,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.08772984661219407,-0.030437214052163597,-0.24665820928592974,0.5145785645674249,-0.2505661175833065,0.1822411335700974,0.3040048221537258,0.4702323094915921,0.5921014961454656,0.28514213773117414,0.17329090761258858,0.29586816692069545,177,-28.974025652430726,-22.03238935839777,-23.449083043707077,-15.68562929004982,-21.289511762595122,-18.361776740282863,-21.779498019159103,-14.782005179296158,-13.196856563340523,-26.93008144201632,-20.64808570512755,4.899214724467022,167,-17.88195927518828,-15.960661107520819,-15.402381675055999,-11.294759870447535,-16.24110197680609,-11.78533217033601,-14.291038106593799,-10.337679651304677,-9.79479377843652,-17.878888030845502,-14.086859564253524,2.9030582043541404,189,20.64808570512755,4.899214724467022,14.086859564253524,2.9030582043541404,0.17329090761258858,0.29586816692069545
GTB,10,20000,56.457966383298235,1.053368091583252,0.15331910391537326,0.003605937957763672,0.00053121656409416,0.05,huber,5,5,100,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.03886857794528531,0.13443545240401278,0.09676885910790167,0.5841899840320652,-0.39243309075602006,0.12028172654199731,0.3461110856665408,0.47489466291586657,0.327904499841819,0.15394513033517432,0.18072297321440725,0.2624171468091131,168,-28.31578609341806,-20.192986758233424,-19.959589967743682,-14.51743682755906,-22.464643998875985,-19.044688706688095,-21.110413385582444,-14.716815059898211,-16.939864574540433,-29.29726521253839,-20.655949058507776,4.763220574760648,168,-17.104549206374195,-13.670538609277191,-13.021624276404365,-10.321849052120813,-16.640217704612116,-12.735700044499941,-12.697002904270091,-10.641914193805915,-10.697327877296978,-18.305325811405883,-13.583604968006748,2.7108329885645808,92,20.655949058507776,4.763220574760648,13.583604968006748,2.7108329885645808,0.18072297321440725,0.2624171468091131
GTB,10,20000,56.457966383298235,3.6653326749801636,0.4577650075132441,0.004444193840026855,0.0009016880217414921,0.05,huber,5,1,300,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",-0.1478999197438322,0.07469161645107447,-0.04315872297860146,0.5546372788355209,-0.13532114128000194,0.03584248481940755,0.3500491007946773,0.5009740011202828,0.34462896811296373,0.2716347261293768,0.1806078392260868,0.24421442673096283,169,-29.764619175132196,-20.878249297826176,-21.45000318801067,-15.02447836403828,-20.284846954950723,-19.937746374657525,-21.04674915293422,-14.346706125855322,-16.727770474089542,-27.183315997785993,-20.664448510528064,4.626126452451746,169,-18.6724804451714,-14.277824102900363,-13.167309670738668,-10.743386429441667,-16.049504816965776,-13.610714370557233,-13.435771514659121,-10.05620579851603,-11.495136863920727,-18.309807943924525,-13.98181419567955,2.797812024916127,171,20.664448510528064,4.626126452451746,13.98181419567955,2.797812024916127,0.1806078392260868,0.24421442673096283
GTB,10,20000,56.457966383298235,1.204427218437195,0.13373483545431372,0.0035895586013793947,0.0003355872404076036,0.1,huber,5,1,100,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.06429048145799432,0.054915846676952484,0.01634357524699026,0.5516412522846625,-0.33738463639830196,0.05936162213748819,0.34534299286714887,0.515657999724813,0.43318542740421884,0.1844724379872028,0.17592460364731805,0.2695229829842149,174,-28.660146536830986,-21.100175672453233,-20.82926189166166,-15.074929697151342,-22.0161075309718,-19.693069730397898,-21.122808455504448,-14.134051897367527,-15.55660927032548,-28.763858220492963,-20.695101890315733,4.823885620184534,170,-17.68677116107769,-14.956613054212024,-13.489012949787984,-10.508788165978862,-17.019317289465,-13.109663836024003,-12.677584220857883,-10.350460622146493,-10.837270172707024,-19.15980325711804,-13.9795284729375,2.975839264582711,170,20.695101890315733,4.823885620184534,13.9795284729375,2.975839264582711,0.17592460364731805,0.2695229829842149
GTB,10,20000,56.457966383298235,1.18883159160614,0.20235866414355166,0.004367995262145996,0.0007838079452213884,0.1,huber,2,5,300,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.06260757562652364,-0.12262928171050014,-0.1708657412181791,0.5178403173679006,0.07992877758712091,0.3092335969761101,0.2583839995864342,0.39466198963667887,0.4911284764569841,0.17867873798096845,0.18737532970369947,0.2372517395809224,164,-28.637478190890505,-22.996884996543155,-22.72509532136868,-15.632841261564575,-18.260938610087255,-16.875928433827763,-22.481966484337125,-15.801182481411391,-14.740034988485318,-28.865850011616494,-20.701820078013224,4.980009710049744,171,-17.36150581492249,-15.657105669432804,-14.43920529846918,-11.210593257670764,-13.583775294800711,-10.359464774128698,-14.771850875632637,-10.677780673269893,-9.533174692342408,-18.751501686794487,-13.634595803746407,2.971079617231169,107,20.701820078013224,4.980009710049744,13.634595803746407,2.971079617231169,0.18737532970369947,0.2372517395809224
GTB,10,20000,56.457966383298235,1.9562613010406493,0.20813203131187827,0.004799962043762207,0.0008434894540424431,0.03,squared_error,5,5,500,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",-0.03709248505671181,0.1276531446347251,-0.2336262113099874,0.5335834196015863,-0.1217415824399668,0.16764621931268775,0.16619561157736484,0.4359744275550751,0.5446936498130244,0.21863915954973823,0.1801925353237536,0.2524649197360299,170,-28.29157081687959,-20.271945521342715,-23.326198028909225,-15.37550758917605,-20.16316863989348,-18.524907580243898,-23.83838550462283,-15.25246417511313,-13.942681091443188,-28.154877279788476,-20.714170622741257,4.8871380656806584,172,-17.204604730652022,-14.490508253462316,-15.503359646377586,-10.806074004403508,-14.325269598431627,-11.75895342537891,-16.102303680184853,-9.852424572167463,-10.530305360172,-18.581892840466434,-13.915569611169673,2.875460555498679,158,20.714170622741257,4.8871380656806584,13.915569611169673,2.875460555498679,0.1801925353237536,0.2524649197360299
GTB,10,20000,56.457966383298235,3.678083562850952,0.38515005961146387,0.004308485984802246,0.0005446633532696778,0.1,huber,5,1,300,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",-0.0634694189322631,0.048313687387429693,-0.0024909460461088884,0.5536167634797562,-0.43671302096512554,0.035390166674557966,0.36986638715060705,0.5169313488461188,0.4239663490266913,0.22818510476067466,0.16735964213823382,0.293355348419508,185,-28.64908925832115,-21.173748102256933,-21.027730077449068,-15.041682248381958,-22.81904089830363,-19.942422554054723,-20.723403052263993,-14.115460254303292,-15.682610911969148,-27.982363611734105,-20.7157550969038,4.7134056070670205,173,-17.604238115564605,-15.378499925493275,-13.692627551002825,-10.612386522522865,-17.78491532523025,-13.405432892369456,-12.807347550442248,-10.224876838111411,-11.253704719404586,-19.058765171017075,-14.18227946111586,2.9935806479069984,198,20.7157550969038,4.7134056070670205,14.18227946111586,2.9935806479069984,0.16735964213823382,0.293355348419508
GTB,10,20000,56.457966383298235,1.1476040363311768,0.14374899336669558,0.004086494445800781,0.0006808382319555812,0.1,squared_error,3,5,300,1.0,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.09109248671579451,0.12346086362228015,-0.2196437716219768,0.5477210415013924,-0.06581070577224724,0.330354606877307,0.15381132699510847,0.40723676780315365,0.47540586151499764,0.19017679601538295,0.18516203002196038,0.2437365892981891,166,-29.01877667135333,-20.320598090778294,-23.19362682143137,-15.140689856777072,-19.654066084536446,-16.615924663355745,-24.014765725407244,-15.636201010354242,-14.966014341472878,-28.663084634226994,-20.722374789969365,5.071072651365257,174,-17.294757322092458,-13.91880494425318,-15.770527277180705,-10.998696318880757,-14.937370095744905,-11.075803459317518,-15.95353317283692,-10.988407800312212,-10.854992947446126,-18.716595271181824,-14.05094886092466,2.7826526743753774,179,20.722374789969365,5.071072651365257,14.05094886092466,2.7826526743753774,0.18516203002196038,0.2437365892981891
GTB,10,20000,56.457966383298235,6.4970468282699585,1.0887686105115604,0.005092215538024902,0.0009277719325798024,0.05,huber,5,1,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.1507388934975804,0.06351786814017535,-0.04411895077243977,0.5478057180969322,-0.13596174445535958,0.026886102445435434,0.33965834403815254,0.4991009351157156,0.3434930153356144,0.2696044015269973,0.1759246795973643,0.24364961907292346,173,-29.801403213949435,-21.003930771952593,-21.45987328309095,-15.139272454905623,-20.290568994459502,-20.03013651480436,-21.214319129208803,-14.373605685049055,-16.742261296481104,-27.221176498153955,-20.727654784205537,4.620746079808736,175,-18.66818839949289,-14.39086416065517,-13.198166502200321,-10.916712934064613,-16.062731070402208,-13.745664789721394,-13.569402356842305,-10.053122901502684,-11.537324572075283,-18.476705295852376,-14.061888298280925,2.7972220469227014,181,20.727654784205537,4.620746079808736,14.061888298280925,2.7972220469227014,0.1759246795973643,0.24364961907292346
GTB,10,20000,56.457966383298235,6.199546670913696,0.6328784499566517,0.00469815731048584,0.0005677896614008596,0.1,huber,5,1,500,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.06189500408631643,0.04036355782654866,-0.014707376827497454,0.5519228463507238,-0.43902578463253783,0.03766703297980001,0.37109157223232336,0.5175347190180658,0.4231822968608516,0.23218600551965474,0.16583198652416162,0.29461840555116,186,-28.627874610696338,-21.262004045947933,-21.155464866975272,-15.070195009241989,-22.83740010651959,-19.918872588934647,-20.703246725599943,-14.106642140371578,-15.693280257233491,-27.909742492209944,-20.728472284373073,4.698507605617214,176,-17.58713994414663,-15.481442974154524,-13.767428593140934,-10.627518580183738,-17.79288512591337,-13.388923120904957,-12.869246602163384,-10.200570910586395,-11.27368314416598,-19.02150008215849,-14.20103390775184,2.9867665490704463,202,20.728472284373073,4.698507605617214,14.20103390775184,2.9867665490704463,0.16583198652416162,0.29461840555116
GTB,10,20000,56.457966383298235,0.5479340553283691,0.06743223508687725,0.0040967464447021484,0.0008360690300247808,0.05,squared_error,5,5,100,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.07227881576181638,0.24637375190228772,-0.03857512933458107,0.5458794640584719,-0.38520870510401317,0.11410756475532802,0.19605174278791304,0.4020984747648757,0.5085234180478146,0.22301276070592357,0.1739984526822204,0.2706471092736158,176,-28.767503895605945,-18.842079789713576,-21.402826121188987,-15.171483271949388,-22.40629135415012,-19.1114029041573,-23.407703057629938,-15.70382499359058,-14.485912407884083,-28.07596943381814,-20.737499722968803,4.799262310422154,177,-18.296530058226534,-12.919747881668599,-14.2541508845324,-11.247745583644623,-16.644394689468275,-12.327408999876122,-13.67865904569251,-11.134304871726385,-10.75685457854977,-18.418554792500526,-13.967835138588574,2.7459741008479384,165,20.737499722968803,4.799262310422154,13.967835138588574,2.7459741008479384,0.1739984526822204,0.2706471092736158
GTB,10,20000,56.457966383298235,1.6100997924804688,0.20735957640628724,0.004612779617309571,0.000895486022605696,0.03,squared_error,5,5,300,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.07433766485861804,0.2445330820904762,-0.12735917004395025,0.5371428871952053,-0.3820367422393216,0.05868101302235351,0.2088732462973335,0.4307631520659,0.5572070538805651,0.2371221186354554,0.1690588976045399,0.2880179347656127,181,-28.795108444613902,-18.865075867916676,-22.298893583198918,-15.316725977110268,-22.380622782671153,-19.700193009350215,-23.220297847702934,-15.322764212307577,-13.74974953295909,-27.819884936812848,-20.74693161946436,4.88365864295651,178,-18.266951520658676,-13.056286084865388,-14.887714132511627,-11.132162797622035,-16.81311521180271,-13.17874460123686,-14.05411097695709,-10.710598300385135,-10.640631597547511,-18.043074675035392,-14.078338989862242,2.7402847646875355,187,20.74693161946436,4.88365864295651,14.078338989862242,2.7402847646875355,0.1690588976045399,0.2880179347656127
GTB,10,20000,56.457966383298235,2.9706706285476683,0.39552870053165334,0.004975628852844238,0.0014912019513753,0.05,huber,5,5,300,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.07510042901310965,0.13477451592387624,0.021458387661951184,0.5806076157215605,-0.3446373730531447,0.0839758388211207,0.3332990692432072,0.4812826877651788,0.3412567212452411,0.14608681871684204,0.17030038530327235,0.2603254428557396,178,-28.80532868548391,-20.189031319078676,-20.77503735780384,-14.579839449878959,-22.075724310490834,-19.43370187703422,-21.316224285909435,-14.627024456453425,-16.770752075005674,-29.433009901553106,-20.800567371869207,4.8557146099060065,179,-17.37543995297658,-13.670895497237838,-13.698691003703166,-10.400532699270032,-16.29790677729655,-12.690075782541136,-13.11978021435348,-10.633695123795018,-10.771851922718824,-18.401863472635945,-13.706073244652856,2.6941666926693677,122,20.800567371869207,4.8557146099060065,13.706073244652856,2.6941666926693677,0.17030038530327235,0.2603254428557396
GTB,10,20000,56.457966383298235,4.738877439498902,0.4263809240746944,0.005125594139099121,0.0017496498752741932,0.05,huber,5,5,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.07205011027975727,0.12462474215639208,0.013340326958173332,0.5742325631882563,-0.35219590207211793,0.0819055097761433,0.3306197255269071,0.4842794518574799,0.37136248270428784,0.14105311663175346,0.16971719064475183,0.2636279251773762,180,-28.764435833172264,-20.307102649974812,-20.861035063960333,-14.69023330742141,-22.137683829425715,-19.45565077928491,-21.359014255088002,-14.58471120230678,-16.38304364919644,-29.519634224957795,-20.806254479478845,4.8896654090320535,180,-17.32404932417591,-13.771376602598098,-13.765077130083613,-10.438724631124007,-16.301407425339733,-12.66957538645145,-13.223418359858565,-10.610946544114688,-10.757343143659394,-18.515719888513434,-13.737763843591889,2.7058008669851454,131,20.806254479478845,4.8896654090320535,13.737763843591889,2.7058008669851454,0.16971719064475183,0.2636279251773762
GTB,10,20000,56.457966383298235,0.7932829141616822,0.010183472499824217,0.003586578369140625,0.00011058776902469003,0.1,squared_error,3,5,300,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.0407224926878933,-0.023519499919615106,-0.27334417710110026,0.5093040819541799,-0.10704245698120118,0.2022050754468686,0.26482625596670084,0.4096076332855205,0.6003267366623178,0.16091478414164395,0.1702555940767422,0.2688850311803057,179,-28.341040324434413,-21.95830894174217,-23.69872968996406,-15.770617348353174,-20.03062550494596,-18.1362588762071,-22.38410552786735,-15.604899750466231,-13.06312216859158,-29.176342759043525,-20.816405089161556,5.090303611685631,181,-17.046657612297704,-15.360506072561165,-15.376179791368521,-11.462648670613438,-14.929463102821318,-11.201829657646591,-15.58057961345421,-10.101704724410213,-9.983724388021665,-18.720452596524762,-13.97637462297196,2.902779354075254,168,20.816405089161556,5.090303611685631,13.97637462297196,2.902779354075254,0.1702555940767422,0.2688850311803057
GTB,10,20000,56.457966383298235,0.5232653141021728,0.04589067848534881,0.004651975631713867,0.0005558276607972749,0.1,squared_error,5,1,100,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",-0.06069572904616494,-0.030397363938088784,-0.3235476590916764,0.5100807193206649,-0.24388232916017571,0.08578712447585712,0.38262258391758575,0.449855041759489,0.5179934032935116,0.27899887563601145,0.1566814667167014,0.29761514394342165,195,-28.611704276332077,-22.031963324814097,-24.161392261117577,-15.758132120290476,-21.23254347146946,-19.414478910721314,-20.512572065350312,-15.063614216277124,-14.345673133345803,-27.04554819751495,-20.81776219772332,4.6369968604407985,182,-17.546735169974788,-15.382899084066139,-15.758426271671263,-11.05818202538454,-15.402997074696627,-11.600668881704243,-14.259921780944664,-10.119205633177822,-11.066166946107742,-18.5813665135414,-14.077656938126925,2.804057784123501,186,20.81776219772332,4.6369968604407985,14.077656938126925,2.804057784123501,0.1566814667167014,0.29761514394342165
GTB,10,20000,56.457966383298235,1.3891171932220459,0.17377894029821928,0.004395437240600586,0.0010532749864895978,0.1,squared_error,2,1,500,1.0,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.004945930747624061,0.047465973105391024,-0.10414029974448313,0.4107965682631347,0.03048546277087605,0.22683381346758258,-0.055806475738561234,0.3540780347955891,0.5704276332789082,0.30198487293718435,0.17771796523879976,0.21528837864547593,171,-27.84964512599633,-21.183176257906098,-22.068067046547238,-17.281248112358824,-18.74517656733865,-17.854121995868663,-26.824825849971077,-16.322273202506924,-13.542929212911437,-26.61094118196594,-20.828240455337117,4.685158783589259,183,-15.39414110622606,-14.124312800477359,-14.676522474088923,-12.51714261782705,-14.972960821110986,-11.507878044061098,-17.994251690037597,-10.608558082892445,-9.709908020557826,-18.81580950004692,-14.032148515732626,2.8428059426488153,177,20.828240455337117,4.685158783589259,14.032148515732626,2.8428059426488153,0.17771796523879976,0.21528837864547593
GTB,10,20000,56.457966383298235,0.9372474431991578,0.019292393872190446,0.0035061359405517576,0.0005052738724082311,0.1,huber,5,5,100,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.07384860295629614,0.170434389497384,-0.03697653792883249,0.5521622579194949,-0.34500640199738974,0.04079455199348192,0.3444746343576601,0.48839453594270577,0.4106774714482032,0.12484934927431501,0.16759556475507265,0.2687002311814338,184,-28.788553618317408,-19.76861304705555,-21.386347992212517,-15.066168402359668,-22.078753388266243,-19.886478733422287,-21.136812805785176,-14.526406838520632,-15.862475414445948,-29.796772684750568,-20.829738292513603,4.9533296496953305,184,-17.76998310074018,-13.551143865280661,-13.924352294741396,-10.840096448162246,-16.398921215425204,-13.1467491683877,-12.430295378784304,-10.313856255754958,-10.208371085611207,-18.54530028405934,-13.71290690969472,2.8487089320256147,125,20.829738292513603,4.9533296496953305,13.71290690969472,2.8487089320256147,0.16759556475507265,0.2687002311814338
